Age,Gender,Occupation,Country,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Stress_Level
32,Non-binary,Other,Other,0.7833333333333331,0.7833333333333331,0.7833333333333331,0.0,0.0,0.0,1.0,1.0,1.0,0.03636363636363635,0.03636363636363635,0.03636363636363635,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Low
43,Prefer not to say,Other,India,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.5,0.5,0.5,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
25,Male,IT,Australia,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7600000000000001,0.7600000000000001,0.7600000000000001,0.0,0.0,0.0,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
55,Male,Other,UK,0.9,0.9,0.9,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.9,0.9,0.9,0.4181818181818181,0.4181818181818181,0.4181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Low
27,Non-binary,Finance,Germany,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.5000000000000001,0.5000000000000001,0.5000000000000001,1.0,1.0,1.0,0.6727272727272727,0.6727272727272727,0.6727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
31,Female,Healthcare,UK,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.5,0.5,0.5,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Low
25,Non-binary,Sales,Germany,0.25,0.25,0.25,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8545454545454546,0.8545454545454546,0.8545454545454546,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
21,Prefer not to say,Engineering,India,0.6333333333333332,0.6333333333333332,0.6333333333333332,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.8,0.8,0.8,0.6545454545454544,0.6545454545454544,0.6545454545454544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
28,Prefer not to say,IT,Other,0.06666666666666676,0.06666666666666676,0.06666666666666676,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.9,0.9,0.9,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
21,Prefer not to say,Sales,Canada,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.36,0.36,0.36,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
49,Female,Healthcare,Germany,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.4,0.4,0.4,1.0,1.0,1.0,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
34,Prefer not to say,Engineering,Australia,0.3666666666666666,0.3666666666666666,0.3666666666666666,0.62,0.62,0.62,0.1,0.1,0.1,0.509090909090909,0.509090909090909,0.509090909090909,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
41,Male,Healthcare,Canada,0.18333333333333324,0.18333333333333324,0.18333333333333324,0.7800000000000001,0.7800000000000001,0.7800000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,High
21,Female,Sales,India,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.38,0.38,0.38,0.8,0.8,0.8,0.20000000000000004,0.20000000000000004,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Low
21,Prefer not to say,Finance,Germany,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.62,0.62,0.62,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.1090909090909091,0.1090909090909091,0.1090909090909091,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
50,Male,Engineering,UK,0.06666666666666676,0.06666666666666676,0.06666666666666676,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.4,0.4,0.4,0.38181818181818183,0.38181818181818183,0.38181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
24,Prefer not to say,Finance,UK,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.38,0.38,0.38,1.0,1.0,1.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Low
21,Non-binary,IT,India,0.7833333333333331,0.7833333333333331,0.7833333333333331,0.82,0.82,0.82,1.0,1.0,1.0,0.03636363636363635,0.03636363636363635,0.03636363636363635,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
41,Prefer not to say,Sales,UK,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.7800000000000001,0.7800000000000001,0.7800000000000001,0.1,0.1,0.1,0.20000000000000004,0.20000000000000004,0.20000000000000004,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
54,Prefer not to say,Education,USA,0.45000000000000007,0.45000000000000007,0.45000000000000007,0.4,0.4,0.4,0.1,0.1,0.1,0.4363636363636363,0.4363636363636363,0.4363636363636363,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
42,Female,Healthcare,USA,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.36,0.36,0.36,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
34,Non-binary,Sales,Germany,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.03636363636363635,0.03636363636363635,0.03636363636363635,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,High
43,Non-binary,Finance,Germany,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.66,0.66,0.66,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.509090909090909,0.509090909090909,0.509090909090909,0.5,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
53,Non-binary,Other,Germany,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.86,0.86,0.86,1.0,1.0,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Medium
21,Female,Sales,USA,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.7800000000000001,0.7800000000000001,0.7800000000000001,1.0,1.0,1.0,0.890909090909091,0.890909090909091,0.890909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
52,Female,Sales,UK,0.18333333333333324,0.18333333333333324,0.18333333333333324,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.2,0.2,0.2,0.5272727272727272,0.5272727272727272,0.5272727272727272,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
49,Male,Engineering,UK,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.92,0.92,0.92,0.8,0.8,0.8,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,Medium
51,Prefer not to say,Sales,Canada,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.9,0.9,0.9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
23,Non-binary,Engineering,USA,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.38,0.38,0.38,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7454545454545454,0.7454545454545454,0.7454545454545454,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
51,Female,Other,Australia,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.509090909090909,0.509090909090909,0.509090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
49,Non-binary,IT,Canada,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Low
40,Male,Other,India,0.25,0.25,0.25,0.32000000000000006,0.32000000000000006,0.32000000000000006,0.4,0.4,0.4,0.6909090909090909,0.6909090909090909,0.6909090909090909,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
64,Female,Finance,India,0.4833333333333333,0.4833333333333333,0.4833333333333333,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.5,0.5,0.5,0.890909090909091,0.890909090909091,0.890909090909091,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,Medium
18,Female,Other,Canada,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.92,0.92,0.92,1.0,1.0,1.0,0.23636363636363636,0.23636363636363636,0.23636363636363636,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Medium
36,Female,Finance,India,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.38,0.38,0.38,0.8,0.8,0.8,0.12727272727272726,0.12727272727272726,0.12727272727272726,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
50,Female,Finance,Canada,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.5400000000000001,0.5400000000000001,0.5400000000000001,0.9,0.9,0.9,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,Low
43,Non-binary,IT,Other,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.7600000000000001,0.7600000000000001,0.7600000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
19,Female,Other,Canada,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.18000000000000005,0.18000000000000005,0.18000000000000005,0.5,0.5,0.5,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
65,Male,Finance,Other,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.4,0.4,0.4,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,High
32,Non-binary,Other,India,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.08000000000000007,0.08000000000000007,0.08000000000000007,1.0,1.0,1.0,0.2909090909090909,0.2909090909090909,0.2909090909090909,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
18,Non-binary,Education,Canada,0.3833333333333332,0.3833333333333332,0.3833333333333332,0.9800000000000001,0.9800000000000001,0.9800000000000001,0.1,0.1,0.1,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
21,Non-binary,IT,Australia,0.5166666666666665,0.5166666666666665,0.5166666666666665,0.22000000000000008,0.22000000000000008,0.22000000000000008,0.5,0.5,0.5,0.23636363636363636,0.23636363636363636,0.23636363636363636,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
35,Male,IT,UK,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.84,0.84,0.84,0.9,0.9,0.9,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
25,Prefer not to say,Education,USA,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.68,0.68,0.68,0.4,0.4,0.4,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
50,Prefer not to say,Finance,UK,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.26,0.26,0.26,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.5272727272727272,0.5272727272727272,0.5272727272727272,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
34,Female,Other,UK,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.84,0.84,0.84,0.0,0.0,0.0,0.8545454545454546,0.8545454545454546,0.8545454545454546,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,High
39,Female,IT,Other,0.1166666666666667,0.1166666666666667,0.1166666666666667,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5,0.5,0.5,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
39,Prefer not to say,Education,Germany,0.85,0.85,0.85,0.10000000000000009,0.10000000000000009,0.10000000000000009,1.0,1.0,1.0,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
42,Female,Healthcare,UK,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.5636363636363636,0.5636363636363636,0.5636363636363636,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
49,Non-binary,IT,Australia,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.66,0.66,0.66,1.0,1.0,1.0,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Medium
18,Non-binary,Sales,USA,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.3400000000000001,0.3400000000000001,0.3400000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7454545454545454,0.7454545454545454,0.7454545454545454,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
41,Male,Other,USA,0.6333333333333332,0.6333333333333332,0.6333333333333332,0.64,0.64,0.64,0.5,0.5,0.5,0.38181818181818183,0.38181818181818183,0.38181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
24,Female,Sales,Other,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
50,Female,Other,Canada,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3400000000000001,0.3400000000000001,0.3400000000000001,0.0,0.0,0.0,0.03636363636363635,0.03636363636363635,0.03636363636363635,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
48,Female,Finance,Australia,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.66,0.66,0.66,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7818181818181817,0.7818181818181817,0.7818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
29,Non-binary,Sales,India,0.85,0.85,0.85,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.2,0.2,0.2,0.6545454545454544,0.6545454545454544,0.6545454545454544,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
33,Non-binary,Education,Australia,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.88,0.88,0.88,0.8,0.8,0.8,0.509090909090909,0.509090909090909,0.509090909090909,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
59,Male,Sales,UK,0.4833333333333333,0.4833333333333333,0.4833333333333333,0.14,0.14,0.14,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
38,Female,Other,UK,0.6333333333333332,0.6333333333333332,0.6333333333333332,0.14,0.14,0.14,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.49090909090909096,0.49090909090909096,0.49090909090909096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
18,Female,Education,UK,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.5200000000000001,0.5200000000000001,0.5200000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.49090909090909096,0.49090909090909096,0.49090909090909096,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
41,Female,Other,UK,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.38,0.38,0.38,0.9,0.9,0.9,0.9272727272727271,0.9272727272727271,0.9272727272727271,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
50,Prefer not to say,IT,Australia,0.45000000000000007,0.45000000000000007,0.45000000000000007,0.58,0.58,0.58,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Medium
28,Prefer not to say,IT,UK,0.016666666666666607,0.016666666666666607,0.016666666666666607,0.14,0.14,0.14,0.5,0.5,0.5,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
64,Male,Sales,Canada,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.12,0.12,0.12,0.1,0.1,0.1,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
37,Male,IT,India,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.26,0.26,0.26,0.5,0.5,0.5,0.32727272727272727,0.32727272727272727,0.32727272727272727,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
61,Prefer not to say,Education,Australia,0.35,0.35,0.35,0.84,0.84,0.84,0.4,0.4,0.4,0.2545454545454545,0.2545454545454545,0.2545454545454545,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
41,Prefer not to say,Finance,Australia,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
20,Female,IT,India,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.1,0.1,0.1,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,High
60,Female,Healthcare,Other,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6545454545454544,0.6545454545454544,0.6545454545454544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
28,Male,Education,USA,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.5,0.5,0.5,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
33,Female,Engineering,Canada,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.10000000000000009,0.10000000000000009,0.10000000000000009,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Low
22,Female,Healthcare,UK,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.24,0.24,0.24,0.2,0.2,0.2,0.6545454545454544,0.6545454545454544,0.6545454545454544,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
42,Prefer not to say,Engineering,India,0.25,0.25,0.25,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.5,0.5,0.5,0.6909090909090909,0.6909090909090909,0.6909090909090909,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,High
33,Prefer not to say,Engineering,USA,0.6999999999999998,0.6999999999999998,0.6999999999999998,0.16000000000000003,0.16000000000000003,0.16000000000000003,1.0,1.0,1.0,0.1090909090909091,0.1090909090909091,0.1090909090909091,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,Low
55,Female,Other,Australia,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.8,0.8,0.8,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
29,Prefer not to say,Finance,UK,0.6,0.6,0.6,0.18000000000000005,0.18000000000000005,0.18000000000000005,0.5,0.5,0.5,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Low
51,Female,Education,Australia,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.5,0.5,0.5,0.054545454545454564,0.054545454545454564,0.054545454545454564,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
39,Male,Education,UK,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.5200000000000001,0.5200000000000001,0.5200000000000001,0.1,0.1,0.1,0.890909090909091,0.890909090909091,0.890909090909091,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
26,Female,Other,Canada,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.49090909090909096,0.49090909090909096,0.49090909090909096,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,High
23,Non-binary,IT,Other,0.5166666666666665,0.5166666666666665,0.5166666666666665,0.7400000000000001,0.7400000000000001,0.7400000000000001,0.5,0.5,0.5,0.32727272727272727,0.32727272727272727,0.32727272727272727,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
62,Female,Engineering,USA,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.3400000000000001,0.3400000000000001,0.3400000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.5,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
43,Female,IT,Australia,0.6999999999999998,0.6999999999999998,0.6999999999999998,0.9,0.9,0.9,0.5,0.5,0.5,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
32,Male,Healthcare,UK,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.4,0.4,0.4,0.1,0.1,0.1,0.49090909090909096,0.49090909090909096,0.49090909090909096,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
28,Prefer not to say,Healthcare,Australia,0.20000000000000007,0.20000000000000007,0.20000000000000007,1.0,1.0,1.0,0.5,0.5,0.5,0.6909090909090909,0.6909090909090909,0.6909090909090909,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
38,Male,Other,India,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6,0.6,0.6,0.1,0.1,0.1,0.34545454545454546,0.34545454545454546,0.34545454545454546,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
23,Prefer not to say,Engineering,Other,0.6999999999999998,0.6999999999999998,0.6999999999999998,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.2,0.2,0.2,0.7818181818181817,0.7818181818181817,0.7818181818181817,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
60,Non-binary,Sales,India,0.3833333333333332,0.3833333333333332,0.3833333333333332,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.4,0.4,0.4,0.23636363636363636,0.23636363636363636,0.23636363636363636,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,Medium
48,Female,Education,Canada,0.6999999999999998,0.6999999999999998,0.6999999999999998,0.020000000000000018,0.020000000000000018,0.020000000000000018,1.0,1.0,1.0,0.8545454545454546,0.8545454545454546,0.8545454545454546,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,Low
26,Non-binary,IT,USA,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.2,0.2,0.2,0.9636363636363635,0.9636363636363635,0.9636363636363635,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Medium
