Age,Gender,Occupation,Country,Sleep_Hours_Scaled,Work_Hours_Scaled,Physical_Activity_Hours_Scaled,Social_Media_Usage_Scaled,Diet_Quality_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Stress_Level,Cluster
54,Non-binary,Engineering,Canada,0.5666666666666668,0.16,0.5,0.1090909090909091,0.0,0.6666666666666666,0.3333333333333333,Low,0
33,Prefer not to say,IT,Germany,0.4666666666666667,0.4,0.8,0.8181818181818182,0.5,0.0,0.0,Low,0
61,Male,Other,Other,1.0,0.7200000000000001,0.7000000000000001,0.7090909090909091,1.0,1.0,1.0,High,2
20,Prefer not to say,Education,Canada,0.8833333333333334,0.7000000000000001,0.7000000000000001,0.2909090909090909,0.5,0.3333333333333333,0.3333333333333333,Low,0
61,Male,IT,India,0.0999999999999999,0.28,0.7000000000000001,0.6727272727272727,0.5,0.6666666666666666,1.0,High,1
27,Female,Engineering,Canada,0.6333333333333332,0.4600000000000001,0.0,0.6181818181818182,1.0,0.6666666666666666,0.0,High,2
36,Female,Engineering,Other,0.5833333333333334,0.06,0.1,0.9090909090909092,1.0,0.6666666666666666,1.0,High,2
45,Prefer not to say,Healthcare,India,0.4833333333333333,0.86,1.0,0.3818181818181818,0.0,0.3333333333333333,1.0,Medium,1
25,Male,IT,Other,0.7499999999999999,0.98,0.4,0.4727272727272728,0.5,0.6666666666666666,1.0,High,1
65,Non-binary,Engineering,UK,0.0,0.7600000000000001,0.3,0.4545454545454545,0.5,1.0,1.0,High,1
34,Male,IT,Australia,0.9333333333333332,0.84,0.5,0.0181818181818181,0.0,0.0,0.0,Low,0
52,Prefer not to say,Other,Canada,0.0166666666666666,0.64,0.8,0.890909090909091,1.0,1.0,0.3333333333333333,High,2
30,Male,Engineering,Australia,0.4,0.96,0.2,0.6727272727272727,0.0,0.0,1.0,High,1
22,Female,Finance,UK,0.65,0.7600000000000001,0.7000000000000001,0.3636363636363636,0.0,0.3333333333333333,0.6666666666666666,Medium,1
52,Female,Sales,Other,0.4666666666666667,0.7000000000000001,0.7000000000000001,0.2909090909090909,0.5,0.3333333333333333,0.6666666666666666,Medium,1
64,Prefer not to say,IT,Canada,0.3166666666666667,0.06,0.0,0.1090909090909091,0.5,0.0,1.0,Medium,1
62,Non-binary,Finance,USA,0.4833333333333333,0.5000000000000001,0.9,0.6181818181818182,0.0,0.6666666666666666,1.0,Medium,1
58,Prefer not to say,Finance,Other,0.5833333333333334,0.3400000000000001,0.7000000000000001,0.1636363636363636,0.0,0.3333333333333333,0.6666666666666666,Low,1
59,Male,IT,India,0.1333333333333333,0.44,0.3,0.8,0.5,0.6666666666666666,0.6666666666666666,High,1
41,Prefer not to say,Finance,Germany,0.7166666666666667,0.24,1.0,0.3636363636363636,1.0,1.0,0.6666666666666666,Medium,2
19,Non-binary,Finance,India,0.4833333333333333,0.22,0.2,0.9454545454545454,1.0,0.3333333333333333,0.3333333333333333,High,2
64,Non-binary,Education,Canada,0.45,0.7800000000000001,0.8,0.3090909090909091,0.0,0.0,0.0,Low,0
35,Prefer not to say,Healthcare,Other,0.4833333333333333,0.18,0.4,0.2,0.0,0.3333333333333333,1.0,Low,1
51,Non-binary,Engineering,Canada,0.9333333333333332,0.0,0.7000000000000001,0.7818181818181817,0.5,0.0,0.3333333333333333,Low,0
50,Female,Other,Canada,0.3333333333333333,0.3400000000000001,0.0,0.0363636363636363,0.5,1.0,0.6666666666666666,High,1
26,Male,Engineering,Australia,0.3333333333333333,0.66,0.1,0.2727272727272727,0.5,1.0,0.3333333333333333,High,0
55,Female,Education,Australia,0.6833333333333332,0.9,0.3,0.6545454545454544,0.0,1.0,0.0,Medium,0
56,Female,Other,Other,0.5833333333333334,0.4600000000000001,0.7000000000000001,0.4727272727272728,0.0,1.0,1.0,Medium,1
63,Prefer not to say,Engineering,USA,0.9833333333333332,1.0,0.8,0.9272727272727272,0.5,0.0,0.0,Low,0
52,Female,Engineering,UK,0.1166666666666667,0.7400000000000001,0.4,0.9636363636363636,0.0,0.3333333333333333,1.0,High,1
40,Prefer not to say,Other,USA,0.8666666666666666,0.08,0.9,0.3636363636363636,0.0,0.6666666666666666,0.0,Low,0
65,Male,Other,Australia,0.4666666666666667,0.4,0.6000000000000001,0.4909090909090909,0.5,0.0,0.0,Low,0
19,Female,Finance,India,0.2666666666666666,0.22,0.3,0.5636363636363636,1.0,0.3333333333333333,0.6666666666666666,High,2
21,Non-binary,Sales,Other,0.6333333333333332,0.5400000000000001,0.0,0.4909090909090909,1.0,0.6666666666666666,0.6666666666666666,High,2
18,Male,Engineering,India,0.1666666666666666,0.7600000000000001,0.2,0.6545454545454544,0.5,1.0,0.0,High,0
35,Prefer not to say,Other,USA,0.2666666666666666,0.8000000000000002,0.7000000000000001,0.0909090909090909,1.0,0.6666666666666666,1.0,High,2
31,Prefer not to say,Education,USA,0.1833333333333332,0.94,0.7000000000000001,0.8545454545454546,0.0,0.6666666666666666,0.6666666666666666,High,1
27,Female,Finance,Canada,0.8000000000000002,0.38,0.3,0.2181818181818181,1.0,1.0,1.0,High,2
18,Non-binary,Other,Germany,0.3833333333333332,0.92,0.6000000000000001,0.6545454545454544,0.0,0.0,1.0,Medium,1
50,Male,Engineering,India,0.0833333333333333,0.32,1.0,0.8,0.5,1.0,1.0,High,1
25,Female,Other,USA,0.4833333333333333,0.7600000000000001,0.1,0.4181818181818181,0.5,0.0,0.6666666666666666,High,1
44,Female,Sales,Other,0.8166666666666668,0.94,0.0,0.6,1.0,0.6666666666666666,0.3333333333333333,High,2
19,Non-binary,Other,Australia,0.9833333333333332,0.18,0.8,0.9454545454545454,1.0,0.3333333333333333,1.0,Medium,2
23,Prefer not to say,Finance,Other,0.2666666666666666,0.7200000000000001,0.2,0.2727272727272727,0.5,0.0,0.0,Medium,0
22,Male,Finance,USA,0.0833333333333333,0.38,0.9,0.1818181818181818,0.0,0.0,0.0,Low,0
50,Non-binary,Engineering,UK,0.0833333333333333,0.5000000000000001,0.2,0.5272727272727272,0.5,1.0,0.3333333333333333,High,0
61,Non-binary,Education,Canada,0.1333333333333333,0.5000000000000001,0.6000000000000001,0.8727272727272727,0.5,0.0,1.0,High,1
19,Female,Engineering,India,0.1833333333333332,0.4600000000000001,1.0,0.5272727272727272,0.0,0.3333333333333333,1.0,Medium,1
58,Female,Engineering,USA,0.6,0.92,0.7000000000000001,0.2909090909090909,0.5,1.0,0.3333333333333333,Medium,0
49,Prefer not to say,Engineering,Canada,0.5333333333333333,0.66,0.7000000000000001,0.2,1.0,0.0,1.0,Medium,2
21,Female,Other,UK,0.7333333333333333,0.2,0.2,0.5636363636363636,0.5,0.0,0.0,Low,0
64,Male,IT,Australia,0.8166666666666668,0.92,0.3,0.890909090909091,0.5,0.3333333333333333,0.3333333333333333,High,0
24,Male,Engineering,UK,0.1333333333333333,0.7600000000000001,0.4,0.1272727272727272,0.5,0.6666666666666666,0.6666666666666666,High,1
35,Female,Healthcare,Other,0.5499999999999999,0.6,0.6000000000000001,0.9090909090909092,0.0,1.0,1.0,High,1
41,Male,Healthcare,UK,0.2333333333333334,0.68,0.8,0.4,1.0,0.6666666666666666,0.6666666666666666,High,2
49,Non-binary,Healthcare,Australia,0.6999999999999998,0.12,0.5,0.8727272727272727,1.0,0.0,0.0,Low,2
34,Prefer not to say,Sales,Other,0.65,0.5000000000000001,0.4,0.9090909090909092,1.0,0.6666666666666666,1.0,High,2
18,Female,Engineering,UK,0.2666666666666666,0.5599999999999999,0.0,0.2727272727272727,0.0,0.6666666666666666,0.0,Medium,0
55,Female,Engineering,India,0.7333333333333333,0.62,0.5,0.9272727272727272,0.0,0.6666666666666666,0.3333333333333333,Medium,0
63,Prefer not to say,Engineering,Other,0.9499999999999998,0.3,0.0,0.0545454545454545,0.5,1.0,0.6666666666666666,Medium,1
49,Non-binary,Sales,India,0.9666666666666668,0.5000000000000001,0.0,0.9454545454545454,0.0,0.0,0.6666666666666666,Medium,1
60,Female,IT,Other,0.8833333333333334,0.26,0.6000000000000001,0.0363636363636363,0.5,0.3333333333333333,0.0,Low,0
54,Male,IT,Canada,0.1333333333333333,0.28,0.3,0.6545454545454544,0.5,0.3333333333333333,0.6666666666666666,High,1
44,Male,Education,India,0.0333333333333333,0.1,1.0,0.8181818181818182,0.5,1.0,1.0,High,1
60,Female,Sales,Other,0.4999999999999999,0.16,0.0,0.1818181818181818,1.0,0.6666666666666666,1.0,High,2
19,Female,Sales,USA,0.4833333333333333,0.4600000000000001,0.9,0.1818181818181818,0.5,0.0,0.6666666666666666,Low,1
55,Male,Sales,Canada,0.5333333333333333,0.9,0.6000000000000001,0.0363636363636363,0.0,0.3333333333333333,0.6666666666666666,Medium,1
21,Female,Finance,USA,0.15,0.7800000000000001,0.1,0.7454545454545454,0.0,0.3333333333333333,0.3333333333333333,High,0
60,Prefer not to say,Healthcare,Australia,0.1833333333333332,0.82,0.6000000000000001,0.2727272727272727,1.0,1.0,0.0,High,2
50,Non-binary,Education,Australia,0.2,0.9,0.5,0.2545454545454545,0.5,1.0,0.3333333333333333,High,0
54,Male,Education,UK,0.1333333333333333,0.28,1.0,0.1454545454545454,0.5,0.3333333333333333,0.0,Low,0
23,Male,Sales,UK,0.85,0.24,0.5,0.6909090909090909,1.0,0.3333333333333333,0.3333333333333333,Medium,2
58,Non-binary,Healthcare,Other,0.0166666666666666,0.66,0.0,0.7636363636363637,1.0,0.0,0.6666666666666666,High,2
49,Non-binary,Engineering,India,0.2,0.82,0.8,0.9454545454545454,0.5,0.6666666666666666,0.6666666666666666,High,1
35,Prefer not to say,Engineering,Canada,0.35,0.98,0.8,0.509090909090909,1.0,0.6666666666666666,0.6666666666666666,High,2
50,Male,Engineering,UK,0.15,0.7400000000000001,0.7000000000000001,0.7636363636363637,0.0,0.6666666666666666,1.0,High,1
39,Male,Other,Canada,0.9166666666666666,0.12,0.3,0.0363636363636363,0.0,0.0,0.3333333333333333,Low,0
42,Male,IT,USA,0.85,0.26,0.5,0.3454545454545454,0.5,0.3333333333333333,0.0,Low,0
45,Female,Healthcare,Australia,0.8333333333333334,0.36,0.5,0.4,1.0,0.6666666666666666,0.0,Medium,2
49,Male,Other,UK,0.5333333333333333,0.28,0.0,0.6727272727272727,0.0,0.6666666666666666,1.0,High,1
50,Prefer not to say,Sales,India,0.3666666666666666,0.86,0.1,0.0545454545454545,1.0,1.0,0.6666666666666666,High,2
19,Non-binary,Healthcare,UK,0.8833333333333334,0.4600000000000001,0.3,0.5636363636363636,1.0,1.0,0.3333333333333333,High,2
41,Female,Education,USA,0.9833333333333332,0.9,0.1,0.3636363636363636,1.0,0.3333333333333333,1.0,High,2
50,Male,Sales,USA,0.3833333333333332,0.58,0.6000000000000001,0.1818181818181818,1.0,1.0,0.0,Medium,2
41,Female,Other,Germany,0.1833333333333332,0.28,0.9,0.4181818181818181,0.5,0.3333333333333333,1.0,Medium,1
49,Male,IT,UK,0.4666666666666667,0.82,0.5,0.8727272727272727,1.0,1.0,1.0,High,2
65,Male,Engineering,Canada,0.4999999999999999,0.42,1.0,0.5272727272727272,0.0,0.3333333333333333,0.0,Low,0
30,Non-binary,IT,Canada,0.9333333333333332,0.14,0.0,0.3272727272727272,0.5,0.6666666666666666,1.0,Medium,1
26,Prefer not to say,Other,India,0.5166666666666665,0.7600000000000001,0.2,0.8181818181818182,0.5,0.3333333333333333,0.6666666666666666,High,1
45,Non-binary,Sales,India,0.9166666666666666,0.44,0.9,0.6727272727272727,1.0,0.6666666666666666,0.0,Medium,2
27,Male,Other,Other,0.4666666666666667,0.4,1.0,0.1636363636363636,1.0,0.0,0.3333333333333333,Low,2
45,Non-binary,Education,Canada,0.6166666666666666,0.06,0.0,0.0181818181818181,1.0,0.6666666666666666,0.6666666666666666,High,2
63,Prefer not to say,Other,Germany,0.8000000000000002,0.42,0.5,0.1454545454545454,0.0,0.0,1.0,Low,1
62,Non-binary,IT,Other,0.5833333333333334,0.04,0.5,0.890909090909091,1.0,0.3333333333333333,0.6666666666666666,High,2
39,Non-binary,Finance,Australia,0.1666666666666666,0.7000000000000001,0.2,0.9272727272727272,0.5,0.6666666666666666,0.0,High,0
41,Non-binary,Finance,UK,0.7499999999999999,0.16,0.7000000000000001,0.9090909090909092,1.0,0.3333333333333333,0.6666666666666666,Medium,2
49,Non-binary,Engineering,USA,0.4166666666666666,0.06,0.6000000000000001,0.0909090909090909,0.5,1.0,1.0,Medium,1
53,Male,Finance,India,0.1166666666666667,0.82,0.3,0.8727272727272727,1.0,0.6666666666666666,1.0,High,2
45,Non-binary,Other,Other,0.4666666666666667,0.0,0.8,0.9818181818181818,1.0,0.6666666666666666,0.6666666666666666,High,2
19,Female,Healthcare,Other,0.1333333333333333,0.84,0.5,0.3454545454545454,0.5,0.3333333333333333,0.3333333333333333,High,0
47,Non-binary,Education,India,0.45,0.4600000000000001,1.0,0.4909090909090909,0.0,0.0,0.6666666666666666,Low,1
56,Non-binary,IT,USA,0.35,0.7800000000000001,0.2,0.890909090909091,0.5,0.3333333333333333,0.0,High,0
19,Male,Education,UK,0.7333333333333333,0.5000000000000001,0.3,0.8363636363636363,1.0,0.3333333333333333,0.6666666666666666,High,2
20,Male,Other,Other,0.2333333333333334,0.6,0.8,0.0909090909090909,0.0,0.0,0.6666666666666666,Low,1
52,Non-binary,Engineering,UK,0.6,0.62,1.0,0.0181818181818181,1.0,0.0,0.0,Low,2
61,Non-binary,Education,Germany,0.2999999999999999,0.16,0.7000000000000001,0.3454545454545454,0.5,0.3333333333333333,1.0,Medium,1
35,Female,IT,USA,0.45,0.62,0.5,0.1090909090909091,1.0,1.0,0.6666666666666666,High,2
32,Non-binary,Other,India,0.5499999999999999,0.08,1.0,0.2909090909090909,1.0,0.0,0.6666666666666666,Low,2
36,Prefer not to say,Sales,UK,0.0833333333333333,0.68,0.2,0.2727272727272727,1.0,0.6666666666666666,1.0,High,2
33,Female,Other,USA,0.9,0.96,0.9,0.9090909090909092,1.0,0.3333333333333333,0.0,Medium,2
50,Non-binary,Finance,Australia,0.3333333333333333,0.7800000000000001,0.5,0.7818181818181817,0.0,1.0,1.0,High,1
58,Prefer not to say,Education,India,0.7666666666666665,0.58,0.2,0.8545454545454546,0.5,0.6666666666666666,0.3333333333333333,High,0
41,Prefer not to say,Other,USA,0.5499999999999999,0.42,1.0,0.0181818181818181,0.5,0.0,1.0,Low,1
53,Male,Sales,Canada,0.6666666666666666,0.38,0.2,0.1454545454545454,0.5,0.0,0.0,Low,0
59,Non-binary,Sales,India,0.0666666666666667,1.0,0.0,0.0727272727272727,0.5,1.0,0.3333333333333333,High,0
22,Female,Sales,India,0.8333333333333334,0.4800000000000001,0.1,0.2,0.5,0.3333333333333333,0.0,Low,0
41,Female,IT,Canada,0.2,0.06,0.1,0.7090909090909091,1.0,0.3333333333333333,0.0,High,2
53,Prefer not to say,Education,Germany,0.2,0.18,0.4,0.7454545454545454,0.5,0.6666666666666666,0.3333333333333333,High,0
50,Non-binary,Education,India,0.3166666666666667,0.04,0.7000000000000001,0.0363636363636363,1.0,0.3333333333333333,0.6666666666666666,Medium,2
44,Female,Healthcare,India,0.0666666666666667,0.06,0.3,0.6545454545454544,0.0,0.0,0.0,Low,0
27,Male,Education,Canada,0.5166666666666665,0.24,0.2,0.7272727272727273,0.0,0.3333333333333333,0.3333333333333333,Medium,0
54,Non-binary,Other,USA,0.4833333333333333,0.5200000000000001,0.0,0.1454545454545454,1.0,0.6666666666666666,0.6666666666666666,High,2
32,Female,Education,Canada,0.7499999999999999,0.88,0.1,0.2727272727272727,1.0,0.3333333333333333,1.0,High,2
61,Non-binary,Sales,UK,0.85,0.26,0.4,0.7090909090909091,0.0,0.6666666666666666,0.6666666666666666,Medium,1
33,Male,Education,Germany,0.7833333333333331,0.26,0.6000000000000001,0.2545454545454545,1.0,0.0,1.0,Low,2
41,Non-binary,Engineering,Canada,0.7833333333333331,0.6,0.0,0.7818181818181817,1.0,1.0,0.6666666666666666,High,2
55,Male,Other,USA,0.3333333333333333,0.14,1.0,0.0181818181818181,0.0,0.3333333333333333,0.0,Low,0
47,Male,Finance,India,0.7499999999999999,0.06,0.9,0.6181818181818182,0.0,0.6666666666666666,1.0,Low,1
42,Female,Other,Canada,0.8833333333333334,0.7800000000000001,0.1,0.7636363636363637,0.5,0.3333333333333333,0.6666666666666666,High,1
33,Prefer not to say,Finance,Other,0.5166666666666665,0.32,0.6000000000000001,0.6,0.0,1.0,0.6666666666666666,Medium,1
46,Prefer not to say,Education,India,0.3833333333333332,0.7800000000000001,0.0,0.8,0.0,0.0,1.0,High,1
47,Male,IT,Canada,0.4833333333333333,0.7200000000000001,0.9,0.5454545454545454,1.0,0.3333333333333333,1.0,High,2
20,Prefer not to say,Education,Other,0.6999999999999998,0.98,0.2,0.7636363636363637,1.0,0.6666666666666666,1.0,High,2
34,Male,Engineering,USA,0.8666666666666666,0.66,0.8,0.1818181818181818,0.5,0.6666666666666666,1.0,Medium,1
48,Female,Other,Australia,0.0666666666666667,0.6,0.2,0.0,0.0,1.0,1.0,High,1
43,Male,Sales,Germany,0.0499999999999999,0.4,0.7000000000000001,0.2181818181818181,0.0,0.0,1.0,Low,1
48,Non-binary,Sales,Canada,0.25,0.22,0.4,0.7636363636363637,0.5,0.3333333333333333,0.6666666666666666,High,1
23,Non-binary,Other,India,0.2999999999999999,0.5200000000000001,0.2,0.4181818181818181,0.0,0.6666666666666666,1.0,High,1
40,Male,IT,India,0.35,0.92,0.5,0.1454545454545454,1.0,1.0,1.0,High,2
58,Non-binary,Engineering,Canada,0.4999999999999999,0.18,0.8,0.4181818181818181,0.5,0.6666666666666666,0.6666666666666666,Medium,1
46,Male,IT,Other,0.7333333333333333,0.96,0.5,0.4727272727272728,1.0,0.3333333333333333,0.6666666666666666,High,2
44,Male,Sales,USA,0.9,0.84,0.6000000000000001,0.3272727272727272,0.5,0.3333333333333333,1.0,Medium,1
28,Prefer not to say,Other,Other,0.3333333333333333,0.86,0.4,0.6181818181818182,1.0,0.0,1.0,High,2
29,Female,Engineering,USA,0.35,0.98,0.7000000000000001,0.2181818181818181,1.0,0.6666666666666666,1.0,High,2
57,Non-binary,Engineering,Other,0.6166666666666666,0.1,0.6000000000000001,0.4545454545454545,0.5,0.3333333333333333,1.0,Medium,1
24,Prefer not to say,Finance,UK,0.3333333333333333,0.38,1.0,0.1818181818181818,0.0,0.0,1.0,Low,1
42,Female,Sales,Other,0.8333333333333334,0.7800000000000001,0.4,0.6,0.5,0.6666666666666666,0.0,Medium,0
43,Male,Sales,India,0.8000000000000002,0.36,0.3,0.2363636363636363,0.5,0.3333333333333333,0.0,Low,0
55,Prefer not to say,IT,UK,0.2833333333333333,0.88,0.2,0.2545454545454545,1.0,0.0,0.3333333333333333,High,2
43,Non-binary,Healthcare,Germany,0.9166666666666666,0.5400000000000001,0.5,0.3818181818181818,1.0,0.0,0.6666666666666666,Medium,2
65,Prefer not to say,Healthcare,India,0.2833333333333333,0.84,0.2,0.5272727272727272,0.0,1.0,0.3333333333333333,High,0
18,Prefer not to say,IT,USA,0.2833333333333333,0.32,0.5,0.9636363636363636,1.0,1.0,0.0,High,2
39,Male,IT,Other,0.4833333333333333,0.98,0.4,0.2545454545454545,1.0,1.0,1.0,High,2
53,Prefer not to say,IT,Germany,0.45,0.7000000000000001,0.5,0.1818181818181818,0.0,0.3333333333333333,0.6666666666666666,Medium,1
35,Non-binary,Sales,UK,0.2,0.38,0.4,0.6181818181818182,1.0,0.0,0.6666666666666666,High,2
24,Male,Finance,India,0.0833333333333333,0.92,0.2,0.2,0.5,1.0,0.0,High,0
63,Male,Engineering,UK,0.4666666666666667,0.36,0.2,0.8363636363636363,0.0,1.0,0.3333333333333333,High,0
23,Female,Finance,USA,0.8666666666666666,0.3,0.9,0.7090909090909091,0.5,0.0,0.0,Low,0
20,Female,Other,India,0.45,0.96,0.0,0.3454545454545454,0.0,0.0,0.3333333333333333,Medium,0
37,Non-binary,Finance,Canada,0.8166666666666668,0.92,0.3,0.5818181818181818,1.0,0.6666666666666666,0.6666666666666666,High,2
51,Non-binary,Other,India,0.1166666666666667,0.94,0.4,0.509090909090909,1.0,1.0,0.3333333333333333,High,2
62,Female,Healthcare,Germany,0.3666666666666666,0.8000000000000002,0.5,0.8545454545454546,1.0,1.0,0.6666666666666666,High,2
20,Non-binary,Engineering,USA,0.2666666666666666,0.12,0.4,0.4727272727272728,0.5,1.0,1.0,High,1
55,Prefer not to say,IT,UK,0.6166666666666666,0.6,0.8,0.3818181818181818,1.0,1.0,1.0,High,2
34,Female,Finance,Germany,0.3833333333333332,0.1,0.9,0.2,1.0,0.6666666666666666,0.0,Low,2
41,Female,Sales,UK,0.0499999999999999,0.44,0.9,0.1272727272727272,0.5,0.0,0.3333333333333333,Low,0
44,Prefer not to say,Sales,Canada,0.6999999999999998,0.4800000000000001,0.8,0.6545454545454544,0.0,1.0,0.0,Low,0
42,Non-binary,Healthcare,Canada,0.6,0.8000000000000002,0.0,0.1090909090909091,0.0,0.0,1.0,Medium,1
42,Non-binary,Engineering,India,0.0166666666666666,0.9,0.5,0.2363636363636363,0.0,1.0,0.6666666666666666,High,1
64,Non-binary,IT,Canada,0.7833333333333331,0.1,0.7000000000000001,0.9636363636363636,0.0,0.0,0.6666666666666666,Low,1
51,Non-binary,Sales,India,0.2999999999999999,0.4800000000000001,0.6000000000000001,0.9636363636363636,1.0,0.6666666666666666,0.0,High,2
30,Male,Engineering,Germany,0.9166666666666666,0.12,0.8,0.8,0.0,0.0,0.6666666666666666,Low,1
56,Non-binary,Finance,Other,0.4166666666666666,0.7000000000000001,0.1,0.4363636363636363,0.0,0.6666666666666666,0.3333333333333333,High,0
52,Male,Healthcare,India,0.4999999999999999,0.6,0.4,0.2545454545454545,0.0,1.0,1.0,Medium,1
37,Female,Engineering,India,0.0999999999999999,0.08,0.0,0.1636363636363636,1.0,1.0,1.0,High,2
26,Male,Other,USA,0.7333333333333333,0.5599999999999999,0.4,0.7818181818181817,0.0,0.6666666666666666,0.3333333333333333,Medium,0
38,Female,Other,Canada,0.5333333333333333,0.5000000000000001,0.9,0.9090909090909092,0.5,0.6666666666666666,1.0,High,1
53,Female,IT,UK,0.2166666666666666,0.96,0.8,0.4,1.0,0.6666666666666666,0.0,High,2
37,Female,IT,Other,0.35,0.22,0.1,0.0727272727272727,1.0,0.6666666666666666,0.6666666666666666,High,2
54,Male,Sales,UK,0.9166666666666666,0.62,0.4,0.2909090909090909,0.5,0.0,0.0,Low,0
39,Non-binary,Finance,UK,0.2166666666666666,0.98,0.7000000000000001,0.5454545454545454,0.5,1.0,1.0,High,1
18,Non-binary,Education,India,0.0833333333333333,0.7200000000000001,0.0,0.4727272727272728,0.5,0.0,0.3333333333333333,High,0
57,Non-binary,Finance,Germany,0.0666666666666667,0.58,1.0,0.7090909090909091,1.0,0.0,0.0,Medium,2
31,Prefer not to say,Sales,Germany,0.9666666666666668,0.42,1.0,0.5818181818181818,0.5,1.0,0.6666666666666666,Medium,1
22,Male,Education,Canada,0.0333333333333333,0.28,1.0,0.2,1.0,0.0,0.0,Low,2
46,Prefer not to say,Engineering,Australia,0.7333333333333333,0.3400000000000001,0.1,0.3272727272727272,0.5,0.3333333333333333,0.0,Low,0
30,Male,IT,India,0.4666666666666667,0.4800000000000001,0.0,0.7818181818181817,0.5,0.6666666666666666,0.3333333333333333,High,0
57,Non-binary,Healthcare,USA,0.6833333333333332,0.08,0.7000000000000001,0.4181818181818181,1.0,0.6666666666666666,0.0,Low,2
58,Non-binary,Finance,India,0.2999999999999999,0.16,0.5,0.890909090909091,1.0,0.6666666666666666,1.0,High,2
50,Male,IT,USA,0.8000000000000002,0.08,0.0,0.2181818181818181,0.0,0.0,0.0,Low,0
40,Non-binary,Education,India,0.1833333333333332,0.92,0.0,0.6909090909090909,0.5,1.0,0.3333333333333333,High,0
65,Non-binary,Sales,USA,0.7166666666666667,0.12,0.0,0.1818181818181818,0.5,0.6666666666666666,0.0,Low,0
48,Non-binary,IT,India,0.7666666666666665,0.18,1.0,0.5818181818181818,0.0,1.0,0.6666666666666666,Low,1
62,Male,Education,Australia,0.7499999999999999,0.24,0.0,0.9090909090909092,0.5,0.0,0.0,Low,0
59,Male,IT,USA,0.2333333333333334,0.0,0.4,0.5818181818181818,0.0,0.6666666666666666,0.3333333333333333,Medium,0
22,Female,Finance,UK,0.0333333333333333,0.6,0.3,0.9272727272727272,1.0,0.6666666666666666,0.0,High,2
42,Female,Sales,Germany,0.0333333333333333,0.1,0.0,0.4545454545454545,0.0,0.0,0.0,Low,0
30,Prefer not to say,Other,India,0.8833333333333334,0.08,1.0,0.4,0.0,0.0,0.0,Low,0
64,Non-binary,Engineering,Canada,0.8666666666666666,0.16,1.0,0.2,0.0,0.3333333333333333,0.6666666666666666,Low,1
18,Male,Education,Canada,0.1666666666666666,0.84,0.9,0.6363636363636364,0.0,0.6666666666666666,0.6666666666666666,High,1
31,Male,Finance,USA,0.6999999999999998,0.22,0.9,0.9272727272727272,0.0,0.3333333333333333,0.6666666666666666,Low,1
19,Prefer not to say,Other,Germany,0.4833333333333333,0.24,0.6000000000000001,0.0727272727272727,0.0,0.3333333333333333,0.6666666666666666,Low,1
33,Male,Engineering,Other,0.3166666666666667,0.22,0.9,0.3272727272727272,0.0,0.0,0.6666666666666666,Low,1
30,Prefer not to say,Engineering,USA,1.0,0.5200000000000001,1.0,0.4181818181818181,0.0,0.0,0.3333333333333333,Low,0
61,Female,Education,Other,0.3333333333333333,0.64,0.9,0.0181818181818181,0.0,0.6666666666666666,0.0,Low,0
27,Prefer not to say,IT,Australia,0.1333333333333333,0.64,0.4,0.3090909090909091,0.0,0.0,0.0,Low,0
39,Prefer not to say,Education,Australia,0.65,0.66,0.3,0.1272727272727272,0.5,0.0,0.3333333333333333,Medium,0
56,Non-binary,Other,Other,0.1666666666666666,0.96,1.0,0.4909090909090909,0.0,0.6666666666666666,0.6666666666666666,High,1
42,Non-binary,Other,Other,0.35,0.82,0.9,0.1454545454545454,1.0,0.0,1.0,Medium,2
58,Non-binary,Education,Australia,0.3333333333333333,0.94,0.0,0.3272727272727272,1.0,0.6666666666666666,0.6666666666666666,High,2
23,Non-binary,Engineering,Australia,0.2,0.0,0.3,0.9818181818181818,0.5,0.6666666666666666,0.3333333333333333,High,0
47,Female,Other,Germany,0.0499999999999999,0.32,0.0,0.3454545454545454,0.0,1.0,0.6666666666666666,High,1
46,Prefer not to say,IT,Germany,0.0833333333333333,0.32,0.0,0.2545454545454545,0.5,0.3333333333333333,0.3333333333333333,Medium,0
32,Prefer not to say,Other,Australia,0.9,0.4800000000000001,0.0,0.6,1.0,0.6666666666666666,1.0,High,2
33,Male,Other,Australia,0.6833333333333332,0.58,0.2,0.1090909090909091,0.5,0.3333333333333333,0.6666666666666666,Medium,1
60,Female,Healthcare,Canada,0.7499999999999999,0.02,0.8,0.5636363636363636,0.0,0.0,0.3333333333333333,Low,0
24,Prefer not to say,Finance,India,0.6333333333333332,0.26,0.1,0.7636363636363637,0.5,0.3333333333333333,0.0,Medium,0
18,Female,Finance,Canada,0.5666666666666668,0.28,0.8,0.1636363636363636,0.0,0.0,0.3333333333333333,Low,0
56,Prefer not to say,Sales,USA,0.0333333333333333,0.26,0.6000000000000001,0.9090909090909092,0.0,0.6666666666666666,1.0,High,1
55,Male,IT,Australia,0.8833333333333334,0.08,0.8,0.2,1.0,0.6666666666666666,0.3333333333333333,Low,2
63,Male,Engineering,Other,0.7166666666666667,0.7800000000000001,0.8,0.0727272727272727,0.0,0.6666666666666666,0.0,Low,0
45,Female,Sales,Canada,0.6999999999999998,0.0,0.5,0.3090909090909091,0.5,0.6666666666666666,0.3333333333333333,Low,0
